views,uploader,county_code
552,1,39123
717,,39123
49,,39125
21,1,39125
77,,39127
87,1,39127
306,1,39129
421,,39129
123,,39131
94,1,39131
1569,1,39133
2076,,39133
101,1,39135
643,,39135
132,1,39137
188,,39137
1170,,39139
660,1,39139
539,1,39141
704,,39141
298,1,39143
546,,39143
264,1,39145
571,,39145
398,1,39147
359,,39147
202,1,39149
374,,39149
2514,1,39151
3937,,39151
5467,1,39153
6823,,39153
1638,,39155
1248,1,39155
825,,39157
515,1,39157
400,1,39159
722,,39159
94,1,39161
180,,39161
7,1,39163
2,,39163
2065,1,39165
3263,,39165
421,1,39167
714,,39167
776,1,39169
1312,,39169
136,1,39171
264,,39171
1105,1,39173
1397,,39173
145,1,39175
133,,39175
22,,40001
8,1,40001
13,,40005
19,1,40005
7,1,40007
13,,40007
82,1,40009
115,,40009
200,1,40013
219,,40013
29,1,40015
57,,40015
416,1,40017
597,,40017
207,1,40019
270,,40019
238,1,40021
177,,40021
23,,40023
17,1,40023
3065,,40027
2809,1,40027
983,,40031
728,1,40031
1,1,40033
1,,40033
24,1,40035
35,,40035
249,1,40037
566,,40037
107,1,40039
164,,40039
154,1,40041
275,,40041
7,,40043
1,1,40043
442,,40047
253,1,40047
45,1,40049
54,,40049
99,1,40051
168,,40051
26,1,40061
32,,40061
7,1,40063
5,,40063
132,1,40065
174,,40065
20,1,40069
18,,40069
173,1,40071
206,,40071
154,1,40073
220,,40073
2,1,40077
8,,40077
78,1,40079
94,,40079
56,1,40081
54,,40081
112,1,40083
144,,40083
23,,40085
18,1,40085
253,1,40087
392,,40087
155,1,40089
147,,40089
35,1,40091
47,,40091
2,,40093
8,1,40095
35,,40095
99,1,40097
148,,40097
31,1,40099
114,,40099
283,1,40101
501,,40101
9,,40103
17,1,40103
1,1,40105
13,,40105
1,1,40107
8317,1,40109
9830,,40109
116,1,40111
107,,40111
357,1,40113
388,,40113
116,,40115
96,1,40115
59,1,40117
24,,40117
814,1,40119
973,,40119
122,1,40121
221,,40121
285,,40123
177,1,40123
218,1,40125
330,,40125
5,1,40127
6,,40127
424,,40131
635,1,40131
42,1,40133
82,,40133
108,,40135
58,1,40135
153,,40137
166,1,40137
65,1,40139
142,,40139
1,1,40141
5233,1,40143
7299,,40143
1452,1,40145
2322,,40145
526,,40147
342,1,40147
3,1,40149
1,,40149
26,1,40151
29,,40151
61,,40153
118,1,40153
39,,41001
15,1,41001
1563,,41003
1681,1,41003
4693,1,41005
4278,,41005
336,1,41007
392,,41007
104,,41009
102,1,41009
659,1,41011
811,,41011
58,1,41013
110,,41013
185,1,41015
274,,41015
2164,1,41017
2145,,41017
574,1,41019
740,,41019
9,1,41023
6,,41023
4,,41025
9,1,41025
355,1,41027
370,,41027
3274,1,41029
3107,,41029
56,1,41031
106,,41031
581,1,41033
745,,41033
427,1,41035
466,,41035
24,1,41037
28,,41037
5271,1,41039
4636,,41039
731,1,41041
541,,41041
1113,,41043
922,1,41043
47,1,41045
59,,41045
3616,,41047
2939,1,41047
18,1,41049
37,,41049
24116,1,41051
18017,,41051
366,1,41053
410,,41053
289,1,41057
288,,41057
338,,41059
426,1,41059
331,,41061
266,1,41061
37,1,41063
21,,41063
291,1,41065
302,,41065
8225,1,41067
8980,,41067
823,1,41071
1117,,41071
1228,1,42001
1595,,42001
47209,1,42003
19083,,42003
280,1,42005
446,,42005
2895,1,42007
1277,,42007
639,1,42009
186,,42009
3481,,42011
2426,1,42011
1375,1,42013
1941,,42013
838,1,42015
939,,42015
7631,1,42017
8765,,42017
2675,1,42019
2198,,42019
1102,,42021
1615,1,42021
17,1,42023
6,,42023
399,1,42025
621,,42025
3753,1,42027
3528,,42027
7447,1,42029
8359,,42029
118,1,42031
168,,42031
296,1,42033
355,,42033
96,1,42035
226,,42035
502,1,42037
642,,42037
693,1,42039
1118,,42039
2649,1,42041
3573,,42041
3022,1,42043
3883,,42043
6980,1,42045
7179,,42045
560,1,42047
422,,42047
2332,1,42049
2753,,42049
1433,,42051
3844,1,42051
1,,42053
1033,1,42055
1215,,42055
880,1,42059
407,,42059
434,,42061
565,1,42061
517,1,42063
544,,42063
929,1,42065
145,,42065
69,1,42067
105,,42067
3206,1,42069
2395,,42069
5139,1,42071
6925,,42071
2026,1,42073
823,,42073
660,1,42075
1005,,42075
3805,1,42077
5355,,42077
2775,1,42079
4749,,42079
467,1,42081
961,,42081
147,1,42083
275,,42083
3240,1,42085
1337,,42085
103,1,42087
147,,42087
2037,,42089
1200,1,42089
11688,1,42091
11026,,42091
170,1,42093
236,,42093
4102,1,42095
5622,,42095
472,1,42097
709,,42097
329,,42099
189,1,42099
27926,1,42101
21975,,42101
358,,42103
247,1,42103
37,1,42105
68,,42105
2687,1,42107
1743,,42107
295,1,42109
403,,42109
1821,1,42111
368,,42111
255,,42115
170,1,42115
234,1,42117
282,,42117
382,1,42119
478,,42119
697,1,42121
583,,42121
189,,42123
232,1,42123
6887,1,42125
2046,,42125
396,1,42127
426,,42127
12255,1,42129
3626,,42129
220,1,42131
313,,42131
2722,1,42133
3925,,42133
1030,,44001
1012,1,44001
3012,,44003
2092,1,44003
1397,1,44005
1401,,44005
10207,1,44007
9982,,44007
2385,1,44009
2319,,44009
103,1,45001
104,,45001
1394,,45003
1105,1,45003
3,1,45005
3,,45005
890,1,45007
1827,,45007
26,1,45009
18,,45009
89,1,45011
112,,45011
1935,1,45013
2724,,45013
707,1,45015
1149,,45015
4,1,45017
4408,1,45019
4269,,45019
272,1,45021
460,,45021
113,1,45023
150,,45023
154,1,45025
237,,45025
144,,45027
153,1,45027
264,,45029
227,1,45029
255,1,45031
332,,45031
54,1,45033
52,,45033
738,1,45035
1091,,45035
9,,45037
22,1,45037
87,1,45039
55,,45039
715,1,45041
1059,,45041
507,1,45043
547,,45043
4985,1,45045
7520,,45045
316,1,45047
525,,45047
28,,45049
49,1,45049
3450,1,45051
4929,,45051
130,1,45053
139,,45053
733,1,45055
747,,45055
456,1,45057
552,,45057
188,1,45059
301,,45059
29,1,45061
19,,45061
1590,1,45063
2577,,45063
64,1,45065
66,,45065
109,1,45067
95,,45067
50,1,45069
48,,45069
111,1,45071
73,,45071
428,,45073
445,1,45073
430,1,45075
224,,45075
1727,,45077
1077,1,45077
4967,1,45079
4071,,45079
24,,45081
36,1,45081
2086,1,45083
2828,,45083
1139,,45085
1129,1,45085
46,1,45087
52,,45087
71,1,45089
46,,45089
3155,,45091
2369,1,45091
63,1,46005
87,,46005
19,1,46009
19,,46009
420,,46011
472,1,46011
360,1,46013
365,,46013
40,,46015
62,1,46015
109,,46019
68,1,46019
21,1,46021
42,,46021
40,1,46023
25,,46023
321,1,46027
166,,46027
264,1,46029
431,,46029
11,,46031
14,1,46031
47,1,46033
53,,46033
272,1,46035
190,,46035
1,1,46039
3,,46039
7,1,46041
20,,46041
63,1,46047
50,,46047
4,1,46049
18,,46049
35,1,46051
70,,46051
2,1,46053
1,,46053
31,,46057
31,1,46057
97,1,46065
89,,46065
26,1,46067
31,,46067
29,1,46069
60,,46069
4,,46075
88,1,46079
66,,46079
220,1,46081
266,,46081
77,1,46083
94,,46083
48,1,46087
36,,46087
35,1,46093
63,,46093
3835,1,46099
2393,,46099
8,1,46101
5,,46101
1045,,46103
895,1,46103
2,1,46105
2,,46107
2,1,46107
51,1,46109
66,,46109
42,1,46113
46,,46113
31,1,46119
2,,46119
17,1,46121
89,,46121
19,1,46123
16,,46123
286,1,46127
84,,46127
19,1,46129
12,,46129
256,1,46135
156,,46135
1,1,46137
463,1,47001
528,,47001
311,,47003
229,1,47003
41,1,47005
62,,47005
9,1,47007
6,,47007
615,1,47009
1387,,47009
758,1,47011
1197,,47011
79,1,47013
182,,47013
41,1,47015
73,,47015
49,1,47017
115,,47017
151,1,47019
233,,47019
91,1,47021
99,,47021
90,1,47023
192,,47023
170,1,47025
291,,47025
20,1,47027
68,,47027
55,1,47029
113,,47029
469,,47031
291,1,47031
17,1,47033
39,,47033
305,,47035
216,1,47035
13028,1,47037
12951,,47037
18,1,47039
22,,47039
93,1,47041
93,,47041
252,1,47043
253,,47043
152,1,47045
283,,47045
130,,47047
61,1,47047
92,,47049
37,1,47049
240,,47051
186,1,47051
117,1,47053
253,,47053
85,1,47055
104,,47055
126,,47057
82,1,47057
190,1,47059
228,,47059
55,,47061
94,1,47061
478,1,47063
789,,47063
3829,1,47065
4331,,47065
3,1,47067
3,,47067
18,1,47069
20,,47069
375,1,47071
622,,47071
145,,47073
88,1,47073
346,1,47075
561,,47075
99,1,47077
149,,47077
150,1,47079
237,,47079
68,1,47081
60,,47081
104,1,47083
137,,47083
23,1,47085
37,,47085
11,1,47087
37,,47087
175,1,47089
210,,47089
167,1,47091
199,,47091
4705,1,47093
5621,,47093
4,,47095
21,1,47097
40,,47097
104,1,47099
191,,47099
15,1,47101
19,,47101
80,1,47103
118,,47103
286,1,47105
522,,47105
229,1,47107
259,,47107
17,1,47109
40,,47109
86,1,47111
153,,47111
736,1,47113
1016,,47113
161,1,47115
247,,47115
101,1,47117
222,,47117
665,1,47119
1110,,47119
4,,47121
7,1,47121
242,1,47123
252,,47123
1096,1,47125
1684,,47125
103,1,47127
56,,47127
52,,47129
243,1,47129
70,1,47131
110,,47131
172,1,47133
275,,47133
9,1,47135
10,,47135
7,1,47137
9,,47137
21,1,47139
46,,47139
855,1,47141
1421,,47141
176,1,47143
321,,47143
127,1,47145
345,,47145
157,1,47147
332,,47147
2122,1,47149
2470,,47149
50,1,47151
135,,47151
87,1,47153
121,,47153
733,1,47155
1343,,47155
5839,1,47157
7770,,47157
38,1,47159
50,,47159
14,1,47161
64,,47161
1401,1,47163
2151,,47163
640,1,47165
1336,,47165
118,1,47167
316,,47167
8,1,47169
11,,47169
41,1,47171
76,,47171
7,1,47173
10,,47173
10,1,47175
15,,47175
149,1,47177
248,,47177
1415,1,47179
2062,,47179
188,,47181
75,1,47181
137,1,47183
264,,47183
165,,47185
112,1,47185
1866,1,47187
2491,,47187
1143,,47189
665,1,47189
129,1,48001
232,,48001
73,,48003
59,1,48003
575,1,48005
703,,48005
172,1,48007
184,,48007
16,1,48009
33,,48009
92,1,48013
98,,48013
52,1,48015
104,,48015
15,1,48017
23,,48017
56,1,48019
61,,48019
433,,48021
406,1,48021
7,1,48023
12,,48023
84,1,48025
94,,48025
2006,1,48027
2684,,48027
19969,,48029
17333,1,48029
18,,48031
19,1,48031
893,,48033
882,1,48033
12,1,48035
11,,48035
444,1,48037
734,,48037
1760,1,48039
1947,,48039
3408,1,48041
4605,,48041
78,,48043
79,1,48043
26,1,48047
16,,48047
233,1,48049
194,,48049
38,,48051
7,1,48051
181,1,48053
266,,48053
121,1,48055
87,,48055
59,1,48057
157,,48057
43,,48059
78,1,48059
2670,1,48061
5896,,48061
20,1,48063
33,,48063
1,1,48065
4,,48065
23,1,48067
35,,48067
10,1,48069
10,,48069
108,1,48071
163,,48071
93,1,48073
110,,48073
9,,48075
8,1,48075
2,,48077
36,,48083
23,1,48083
9969,1,48085
13484,,48085
16,1,48089
25,,48089
1548,1,48091
2053,,48091
79,1,48093
74,,48093
193,1,48097
311,,48097
625,1,48099
378,,48099
6,1,48101
2,,48101
2,1,48103
3,,48103
5,1,48105
9,,48105
6,1,48107
6,,48107
10,1,48109
18,,48109
91,1,48111
112,,48111
50127,1,48113
60638,,48113
31,1,48115
35,,48115
40,1,48117
51,,48117
1,,48119
8519,1,48121
9558,,48121
26,1,48123
40,,48123
39,,48127
24,1,48127
1,,48129
84,1,48133
51,,48133
622,1,48135
1003,,48135
1085,,48139
777,1,48139
9660,1,48141
10019,,48141
305,1,48143
366,,48143
15,,48145
83,1,48147
94,,48147
78,1,48149
170,,48149
7,,48155
5247,1,48157
6949,,48157
18,1,48159
38,,48159
172,,48161
79,1,48161
52,,48163
39,1,48163
38,1,48165
77,,48165
2951,,48167
2171,1,48167
5,,48169
12,1,48169
125,1,48171
233,,48171
5,1,48175
15,,48175
47,1,48177
75,,48177
49,1,48179
106,,48179
785,1,48181
855,,48181
776,1,48183
1108,,48183
49,1,48185
42,,48185
768,1,48187
869,,48187
146,1,48189
159,,48189
25,1,48193
11,,48193
10,1,48195
9,,48195
260,1,48199
317,,48199
53860,1,48201
66126,,48201
145,1,48203
246,,48203
21,1,48207
19,,48207
1918,1,48209
2251,,48209
10,,48211
7,1,48211
436,,48213
311,1,48213
5809,1,48215
7884,,48215
215,1,48217
222,,48217
110,1,48219
117,,48219
307,1,48221
492,,48221
126,1,48223
157,,48223
87,,48225
27,1,48225
144,1,48227
284,,48227
495,1,48231
632,,48231
95,1,48233
120,,48233
2,1,48237
3,,48237
35,1,48239
60,,48239
38,,48241
34,1,48241
3,1,48243
1,,48243
1034,1,48245
1878,,48245
138,1,48249
143,,48249
896,,48251
607,1,48251
22,,48253
11,1,48255
22,,48255
368,1,48257
610,,48257
523,,48259
382,1,48259
663,,48265
514,1,48265
9,1,48267
7,,48267
343,,48273
231,1,48273
219,1,48277
370,,48277
24,,48279
44,1,48279
40,1,48281
48,,48281
10,,48283
12,1,48283
33,1,48285
52,,48285
55,,48287
22,1,48287
11,1,48289
14,,48289
64,1,48291
137,,48291
30,1,48293
52,,48293
40,1,48297
40,,48297
127,1,48299
176,,48299
3189,,48303
2334,1,48303
1,,48305
35,1,48307
16,,48307
1741,1,48309
2005,,48309
11,1,48313
7,,48313
3,,48315
3,1,48315
2,1,48317
10,,48317
9,1,48319
5,,48319
101,1,48321
180,,48321
398,1,48323
694,,48323
81,1,48325
155,,48325
731,1,48329
1403,,48329
32,1,48331
61,,48331
22,1,48333
15,,48333
1,1,48335
7,,48335
12,1,48337
28,,48337
5749,,48339
3609,1,48339
63,1,48341
68,,48341
15,1,48343
13,,48343
578,,48347
618,1,48347
143,,48349
64,1,48349
2,1,48351
4,,48351
55,1,48353
64,,48353
2530,1,48355
2621,,48355
68,1,48357
115,,48357
499,,48361
357,1,48361
86,1,48363
134,,48363
83,,48365
24,1,48365
511,1,48367
759,,48367
16,1,48369
44,,48369
23,1,48371
30,,48371
130,1,48373
243,,48373
1239,1,48375
1777,,48375
28,1,48377
65,,48377
37,1,48379
32,,48379
142,,48381
82,1,48381
30,1,48383
7,,48383
15,1,48385
30,,48385
1,1,48387
4,,48387
71,,48389
119,1,48389
1,1,48391
6,,48391
15,,48395
18,1,48395
591,1,48397
877,,48397
12,,48399
8,1,48399
157,1,48401
211,,48401
17,1,48403
20,,48403
1,,48405
1,1,48405
60,1,48407
81,,48407
209,1,48409
275,,48409
9,1,48411
25,,48411
121,,48415
38,1,48415
59,1,48419
132,,48419
1,,48421
1458,1,48423
1831,,48423
49,1,48425
31,,48425
242,1,48427
370,,48427
21,1,48429
36,,48429
1,1,48435
1,,48435
1,1,48437
1,,48437
15642,1,48439
19608,,48439
1749,1,48441
2080,,48441
61,1,48445
120,,48445
263,1,48449
188,,48449
785,1,48451
1091,,48451
26932,1,48453
23259,,48453
156,1,48455
216,,48455
18,,48457
6,1,48457
282,,48459
140,1,48459
13,1,48461
49,,48461
91,1,48463
109,,48463
256,,48465
140,1,48465
60,1,48467
148,,48467
412,1,48469
545,,48469
576,,48471
409,1,48471
867,1,48473
943,,48473
38,1,48475
26,,48475
124,1,48477
149,,48477
2340,1,48479
3606,,48479
90,1,48481
149,,48481
2,,48483
1,1,48483
699,1,48485
1087,,48485
27,1,48487
50,,48487
41,,48489
51,1,48489
5207,,48491
3934,1,48491
111,1,48493
133,,48493
10,1,48495
3,,48495
200,1,48497
247,,48497
143,1,48499
206,,48499
2,1,48501
44,,48501
87,1,48503
130,,48503
45,,48505
13,1,48505
12,,48507
3,1,48507
14,1,49001
40,,49001
142,1,49003
216,,49003
1080,1,49005
1277,,49005
84,1,49007
174,,49007
2143,,49011
1632,1,49011
21,,49013
23,1,49013
6,1,49015
15,,49015
27,1,49017
25,,49017
197,1,49019
115,,49019
320,1,49021
429,,49021
18,1,49023
21,,49023
108,1,49025
129,,49025
33,1,49027
107,,49027
53,,49029
28,1,49029
7,1,49033
11,,49033
15699,1,49035
19299,,49035
13,1,49037
39,,49037
229,1,49039
285,,49039
70,,49041
39,1,49041
493,1,49043
644,,49043
328,1,49045
180,,49045
192,1,49047
431,,49047
4289,1,49049
7401,,49049
67,1,49051
96,,49051
2608,1,49053
4418,,49053
27,1,49055
13,,49055
1017,1,49057
1779,,49057
752,1,50001
301,,50001
400,1,50003
299,,50003
561,1,50005
209,,50005
8013,1,50007
3350,,50007
515,1,50011
282,,50011
72,,50013
176,1,50013
1461,1,50015
506,,50015
53,,50017
403,1,50017
71,1,50019
78,,50019
706,1,50021
402,,50021
2026,1,50023
820,,50023
1792,1,50025
423,,50025
3510,1,50027
354,,50027
179,1,51001
150,,51001
322,1,51003
294,,51003
18,1,51005
35,,51005
67,1,51007
61,,51007
56,1,51009
109,,51009
13,1,51011
32,,51011
12704,1,51013
6512,,51013
67,1,51015
79,,51015
38,,51017
19,1,51017
420,1,51019
666,,51019
178,1,51023
236,,51023
42,,51025
9,1,51025
28,1,51027
86,,51027
11,,51029
22,1,51029
174,1,51031
250,,51031
6,1,51033
35,,51033
62,1,51035
76,,51035
6,1,51037
16,,51037
2666,1,51041
3192,,51041
21,1,51043
53,,51043
848,,51047
716,1,51047
2,1,51049
2,,51049
47,,51051
7,1,51051
5,,51053
10,1,51053
89,,51057
57,1,51057
25204,,51059
28509,1,51059
504,1,51061
594,,51061
116,,51063
163,1,51063
289,,51065
253,1,51065
306,1,51067
435,,51067
57,1,51069
103,,51069
48,1,51071
47,,51071
402,,51073
240,1,51073
33,1,51075
42,,51075
21,,51077
5,1,51077
173,1,51079
178,,51079
85,1,51083
123,,51083
604,1,51085
913,,51085
3715,1,51087
3420,,51087
147,,51089
120,1,51089
149,1,51093
204,,51093
25,,51095
24,1,51095
258,1,51099
391,,51099
59,1,51101
75,,51101
40,1,51103
54,,51103
166,1,51105
93,,51105
7411,1,51107
9100,,51107
41,,51109
99,1,51109
24,1,51111
8,,51111
22,1,51113
36,,51113
36,1,51115
36,,51115
54,1,51117
77,,51117
50,1,51119
101,,51119
1551,1,51121
1664,,51121
61,1,51125
35,,51125
102,1,51127
136,,51127
12950,1,51131
6736,,51131
13,1,51133
10,,51133
56,1,51135
57,,51135
222,,51137
149,1,51137
1118,1,51139
1216,,51139
80,1,51141
65,,51141
229,1,51143
196,,51143
203,1,51145
268,,51145
186,1,51147
241,,51147
99,1,51149
178,,51149
4577,1,51153
6004,,51153
82,1,51155
117,,51155
37,1,51157
39,,51157
5009,1,51159
4048,,51159
2083,1,51161
2432,,51161
472,1,51163
757,,51163
553,1,51165
927,,51165
65,1,51167
118,,51167
82,1,51169
249,,51169
370,1,51171
394,,51171
77,1,51173
79,,51173
7,1,51175
3,,51175
415,1,51177
612,,51177
1108,1,51179
1337,,51179
2,1,51181
1,1,51183
2,,51183
88,1,51185
199,,51185
326,1,51187
431,,51187
182,,51191
135,1,51191
71,1,51193
72,,51193
107,1,51195
144,,51195
187,1,51197
234,,51197
4,1,51199
51,,51199
11646,1,51510
5356,,51510
229,1,51520
429,,51520
35,1,51530
39,,51530
5810,1,51540
3945,,51540
1653,1,51550
2277,,51550
443,1,51570
314,,51570
58,1,51580
70,,51580
213,1,51590
393,,51590
69,1,51595
55,,51595
350,1,51610
256,,51610
1027,1,51630
1396,,51630
195,1,51640
87,,51640
1238,1,51650
1179,,51650
2040,1,51660
1418,,51660
175,1,51670
112,,51670
420,1,51678
342,,51678
962,1,51680
1513,,51680
1162,1,51683
1241,,51683
110,1,51685
163,,51685
153,1,51690
185,,51690
1694,1,51700
2296,,51700
2576,1,51710
2634,,51710
11,1,51720
26,,51720
149,1,51730
151,,51730
244,1,51735
401,,51735
636,1,51740
588,,51740
268,,51750
147,1,51750
468,1,51775
537,,51775
334,,51790
285,1,51790
849,1,51800
1018,,51800
5023,1,51810
7431,,51810
317,1,51820
497,,51820
1858,,51830
2189,1,51830
654,1,51840
972,,51840
58,1,53001
101,,53001
21,1,53003
4,,53003
1890,1,53005
3022,,53005
799,1,53007
1206,,53007
702,1,53009
679,,53009
3487,1,53011
4060,,53011
4,1,53013
2,,53013
429,1,53015
554,,53015
237,,53017
201,1,53017
7,1,53019
10,,53019
432,1,53021
638,,53021
555,1,53025
706,,53025
310,,53027
281,1,53027
1382,1,53029
1064,,53029
494,1,53031
245,,53031
61905,1,53033
47981,,53033
2244,1,53035
2322,,53035
652,1,53037
619,,53037
60,1,53039
87,,53039
317,1,53041
309,,53041
10,1,53043
10,,53043
380,1,53045
462,,53045
219,1,53047
204,,53047
99,1,53049
92,,53049
14,1,53051
75,,53051
7236,1,53053
7634,,53053
184,1,53055
123,,53055
911,1,53057
809,,53057
42,1,53059
46,,53059
7159,1,53061
8068,,53061
5604,1,53063
6017,,53063
67,1,53065
46,,53065
2992,1,53067
2572,,53067
764,1,53071
1076,,53071
2449,1,53073
2170,,53073
1038,1,53075
1091,,53075
1753,1,53077
1817,,53077
40,,54001
91,1,54001
1064,1,54003
1355,,54003
9,1,54005
15,,54005
9,,54007
4,1,54007
1,1,54009
2,,54009
1449,1,54011
2334,,54011
2,,54013
356,,54019
161,1,54019
10,1,54021
9,,54021
10,1,54023
34,,54023
83,,54025
55,1,54025
58,1,54027
58,,54027
251,1,54029
287,,54029
71,1,54031
59,,54031
1139,,54033
1053,1,54033
71,1,54035
116,,54035
274,1,54037
320,,54037
2202,1,54039
2611,,54039
65,1,54041
48,,54041
44,1,54043
133,,54043
44,1,54045
79,,54045
30,1,54047
71,,54047
549,,54049
472,1,54049
66,,54051
24,1,54051
54,1,54053
173,,54053
469,1,54055
667,,54055
19,,54057
22,1,54057
113,1,54059
258,,54059
1317,1,54061
1541,,54061
1,,54065
133,,54067
68,1,54067
268,1,54069
452,,54069
9,1,54073
6,,54073
52,1,54075
56,,54075
112,1,54077
147,,54077
333,1,54079
785,,54079
295,1,54081
651,,54081
100,1,54083
121,,54083
66,1,54085
83,,54085
7,1,54087
20,,54087
7,1,54089
5,,54089
50,,54091
17,1,54091
24,1,54093
16,,54093
170,1,54097
174,,54097
91,1,54099
127,,54099
27,1,54103
51,,54103
8,1,54105
29,,54105
1268,,54107
703,1,54107
34,1,54109
72,,54109
86,,55001
50,1,55001
212,1,55003
120,,55003
552,,55005
389,1,55005
85,,55007
145,1,55007
1998,1,55009
3112,,55009
18,1,55011
38,,55011
62,1,55013
85,,55013
167,,55015
81,1,55015
352,1,55017
527,,55017
64,1,55019
101,,55019
429,1,55021
546,,55021
437,1,55023
169,,55023
18916,1,55025
13879,,55025
331,1,55027
492,,55027
231,1,55029
184,,55029
366,1,55031
363,,55031
523,1,55033
737,,55033
1748,1,55035
2608,,55035
1101,,55039
946,1,55039
2,,55041
1,1,55041
720,,55043
646,1,55043
197,1,55045
207,,55045
43,1,55047
92,,55047
97,,55049
113,1,55049
1,1,55051
380,1,55053
446,,55053
526,1,55055
644,,55055
156,1,55057
302,,55057
1450,1,55059
1813,,55059
85,1,55061
129,,55061
2325,1,55063
2585,,55063
76,,55065
98,1,55065
38,1,55067
119,,55067
106,1,55069
190,,55069
551,,55071
367,1,55071
1487,,55073
1226,1,55073
190,1,55075
291,,55075
108,,55077
75,1,55077
13,1,55078
13,,55078
9172,,55079
11164,1,55079
571,1,55081
736,,55081
77,1,55083
125,,55083
338,1,55085
516,,55085
1719,1,55087
2176,,55087
867,1,55089
934,,55089
41,1,55091
73,,55091
250,1,55093
341,,55093
306,1,55095
396,,55095
827,1,55097
933,,55097
45,1,55099
62,,55099
1088,1,55101
1665,,55101
106,1,55103
111,,55103
1547,1,55105
1927,,55105
85,1,55107
83,,55107
655,1,55109
815,,55109
535,1,55111
770,,55111
90,1,55113
107,,55113
148,1,55115
273,,55115
1263,1,55117
1287,,55117
41,1,55119
81,,55119
453,,55121
198,1,55121
161,,55123
252,1,55123
65,,55125
77,1,55125
976,1,55127
1411,,55127
29,,55129
20,1,55129
788,1,55131
1358,,55131
5009,,55133
3776,1,55133
360,1,55135
597,,55135
141,,55137
114,1,55137
1650,,55139
1219,1,55139
577,1,55141
989,,55141
591,1,56001
531,,56001
55,1,56003
33,,56003
268,1,56005
331,,56005
61,1,56007
72,,56007
66,1,56009
77,,56009
7,1,56011
10,,56011
183,,56013
177,1,56013
79,1,56015
60,,56015
15,1,56017
38,,56017
33,1,56019
43,,56019
874,,56021
938,1,56021
51,1,56023
65,,56023
482,1,56025
732,,56025
1,1,56027
2,,56027
199,1,56029
245,,56029
34,1,56031
29,,56031
221,1,56033
273,,56033
2,,56035
4,1,56035
636,1,56037
803,,56037
379,1,56039
1140,,56039
67,1,56041
99,,56041
30,1,56043
48,,56043
20,1,56045
25,,56045
